date,cs_pace_med,cs_pace_lo50,cs_pace_hi50,cs_pace_lo95,cs_pace_hi95,cs_mps_med,cs_pace_trend_med,cs_pace_trend_lo95,cs_pace_trend_hi95,dp_med,dp_lo50,dp_hi50,dp_lo95,dp_hi95
2012-04-28,7.814787421288136,7.467917000388078,8.223377847777687,6.895335145542433,10.227988255044457,3.4322622689129605,7.818223222256005,7.143423994795363,10.026413167913415,166.71091667171956,158.32847239428133,175.67474490973785,134.00350988945016,204.74874089996493
2012-05-05,7.7961181592106055,7.451315373076202,8.209139822935306,6.886972466564257,10.171485991932105,3.4404814617994646,7.803462957618201,7.132284087271775,9.988304822315069,166.69024645102667,158.2995030550689,175.57165975882265,133.90416240985238,204.8903299086055
2012-05-12,7.7808078758308135,7.435185807584248,8.192204966847505,6.8681520921240535,10.115443021131748,3.4472512917772775,7.788139169744504,7.120803061003792,9.951330592460625,166.67263074457819,158.21214491068997,175.58996764158417,134.09260831651147,204.2922556997014
2012-05-19,7.764375149238859,7.418466951760861,8.174087137948634,6.84754764653549,10.059968417778821,3.454547160820961,7.772632508322419,7.109402199933752,9.919784095374808,166.497351038223,158.21168527617903,175.5493553603254,133.5399515610198,204.04522197551415
2012-05-26,7.749946889786626,7.404520039506794,8.161321598137908,6.838379599770422,10.003969712012788,3.460978559188689,7.758646768711627,7.09986305727881,9.890772850902362,166.38936949944167,158.19723280404503,175.42285190891803,133.54075291707784,204.27841776224108
2012-06-02,7.73390950822396,7.388891682523716,8.147278091312625,6.828285068201578,9.99054508308318,3.4681554008508164,7.7428690789425705,7.090434936927294,9.852659988260458,166.37788658818533,158.14544544798702,175.29011426174998,133.473038042392,203.8491876192342
2012-06-09,7.719876529109199,7.374723202416614,8.132681396895238,6.818647187092472,9.973278387607898,3.474459714845119,7.728767272859298,7.081016874601202,9.811314501008415,166.36317654811307,158.12022036615062,175.2400196359345,133.22161801732287,204.14998132513801
2012-06-16,7.705832989453052,7.364961790430602,8.115637559388745,6.806047510424674,9.957496435784755,3.4807917650236924,7.713977315673353,7.071615685575872,9.776481915667384,166.38201343739468,158.1202995651768,175.09681133614876,133.04559754520412,203.96214118880764
2012-06-23,7.691382215769227,7.353951471614664,8.101871592228061,6.79896598236559,9.942136748579488,3.487331567975295,7.700152632272865,7.062238197530858,9.740755592507082,166.32727213284218,158.12048006036824,175.073461244199,132.6847638550739,203.97657586977977
2012-06-30,7.684096860532222,7.34470443607133,8.088239365515255,6.792005448422209,9.915687487947267,3.4906379359658084,7.685561641897453,7.052634084269552,9.691077216303764,166.2912660108205,158.07061846428664,175.1470643648854,132.49463075475148,203.97150284058074
2012-07-07,7.674899933941321,7.3379549901466365,8.083132599204431,6.7876096935565595,9.862819781650181,3.494820810623169,7.669760751165267,7.041427359919475,9.644705608795856,166.28903680957063,158.01255883860807,175.13375832838898,132.39582655317915,204.1414542894191
2012-07-14,7.665105933594001,7.331352667717485,8.081098352874918,6.777165243179688,9.81137721213525,3.4992862816999515,7.654618968982214,7.031773024641292,9.603211739689405,166.2533109384596,157.94744074900774,175.04914117968647,132.48647999452533,203.90903374868103
2012-07-21,7.659363564265817,7.32704815821497,8.077653538608404,6.776667486636193,9.816457416510266,3.5019097587501578,7.640923323940088,7.020518824334613,9.547620500395693,166.16040183300328,157.87384020388026,175.04041732183705,131.8236888398594,204.0477045377812
2012-07-28,7.652951661440376,7.3192777592901805,8.066911820531907,6.768878984608579,9.77005873440499,3.5048437765198077,7.626914286255367,7.007672586493012,9.504220978091865,166.12579466474335,157.86408160438648,175.10204681050527,131.63636148739505,203.3632348268804
2012-08-04,7.650304127939259,7.318399279161246,8.055736876389092,6.761609428461443,9.75456350372274,3.506056694483786,7.61206576915977,6.997272217572173,9.460394614892508,166.14777170192295,157.7534534231309,175.1076629356643,131.71314044158723,203.03865824204263
2012-08-11,7.6459749351692,7.3158851014730315,8.046805980668655,6.757667665190111,9.69838837946265,3.5080418677373677,7.597962028223478,6.987919589307005,9.416166893540188,166.12433792594368,157.7124091430689,174.99130924745606,131.35224761415978,202.67496220526735
2012-08-18,7.642636081811872,7.315398441481017,8.042126486116835,6.756404208520122,9.688530499794584,3.5095744077007396,7.582732607818283,6.97592873650997,9.371563363677874,166.15399339146234,157.7282251458531,174.95686004069825,131.8473998882274,202.23834982583213
2012-08-25,7.640618024880224,7.3137873322021285,8.039785319359087,6.759049086567396,9.630738600001715,3.5105013761872788,7.566506128416798,6.965043313792754,9.32601340978943,166.15306687955155,157.66758799437784,174.95918180006697,131.36856212781552,202.19454269790054
2012-09-01,7.642462437528871,7.311859527945002,8.039338457303078,6.775048856037627,9.605943032998669,3.509654149227645,7.550906075283638,6.952689940968209,9.280706235024919,166.11873613252692,157.79809767278965,174.87795146014162,131.10266859997142,202.4537749899188
2012-09-08,7.645199080616237,7.313826446190911,8.03901596341096,6.7840077387664675,9.560985307499559,3.508397849561052,7.5336991629912795,6.944047382396801,9.236350666780877,166.1131515126337,157.61250174770674,174.8617054645551,131.42128146054202,203.1684655739237
2012-09-15,7.649349456338025,7.31342558898127,8.0412099383108,6.799781867693662,9.542755820167399,3.506494268829135,7.517308408778721,6.934443648674717,9.206699001788259,166.0484316917736,157.56992234263242,174.84441520341798,131.2281286351758,203.30131345147808
2012-09-22,7.650150451418064,7.318230123751268,8.046691949270688,6.806989884795541,9.512253096058396,3.5061271252883204,7.502991250133039,6.9186830739424545,9.155324387433218,166.17363410070385,157.481264486319,174.8649840720976,131.0108598786944,203.4393730199522
2012-09-29,7.6534856131070885,7.326289097135722,8.05119807203827,6.815956757799285,9.48400180693574,3.5045992582134797,7.486988387241908,6.905972495073859,9.09940899078086,166.17160136626003,157.46003791218487,174.8618810583655,131.18531317077088,203.378680511518
2012-10-06,7.661695592868396,7.330462403892407,8.058408312873048,6.824356602948601,9.446564055399774,3.500843863626841,7.473082164422006,6.897308011354168,9.057403874939428,166.1753951522873,157.4743111523826,174.85046125529692,131.573853790754,203.9026374627272
2012-10-13,7.6672676574500915,7.3392496723478615,8.063244736240447,6.836566341699957,9.43453833907043,3.498299683323621,7.45915123299692,6.886843218231674,9.01455106394164,166.22254244313575,157.40473689823347,174.90191068028074,131.5567707446586,203.69946290407373
2012-10-20,7.675431747713424,7.349467373014342,8.067295717141995,6.84080767446682,9.394647630812537,3.4945786632821187,7.443421671968553,6.87523499994997,8.971901499533072,166.18005926384765,157.41698288891416,174.84437155178318,131.45097018677507,204.12269603058633
2012-10-27,7.680863193624715,7.359476647132242,8.06900695255631,6.850963659045045,9.371455100318293,3.4921075049212473,7.428248068047711,6.865848172397903,8.928263215945794,166.20510996148982,157.43231057165605,174.8843130186884,131.45199729124704,204.45151889520938
2012-11-03,7.686889705526661,7.370313655896827,8.074003326654898,6.867326313229369,9.345241398740574,3.489369703701011,7.41251283168382,6.855555411031715,8.884693742152624,166.19394970862805,157.43932327688782,174.8357832141983,131.2504150891612,204.24769393724065
2012-11-10,7.69258962135914,7.379818026069882,8.081914986440848,6.876925332398785,9.321068675868123,3.4867842237917284,7.394898462963118,6.845009023633589,8.83342564787248,166.17825951080738,157.38774614579756,174.74227527865426,131.12113991754606,204.18946175185974
2012-11-17,7.70242862231803,7.393069544853314,8.086285320630967,6.890868446592369,9.318641273165513,3.482330227317152,7.378545954238376,6.83351299157707,8.770428699309104,166.2510351899989,157.43439535097696,174.76698171071982,131.1987503305602,204.10052193452603
2012-11-24,7.70875014993648,7.405551564614907,8.09185703000395,6.911047744816962,9.285588471661294,3.4794745625801076,7.363453434030911,6.823659977777888,8.72302674424757,166.28613493293736,157.37110867352044,174.75292077899644,131.09816366473277,204.33799997863193
2012-12-01,7.715044455752922,7.415011246387515,8.097941176032307,6.924678394846654,9.236640541351562,3.4766358321516053,7.346671135323709,6.813227502150061,8.675759545481563,166.2832399694002,157.3551306912196,174.6662106487049,130.84244012674804,204.33624272010758
2012-12-08,7.724750554049807,7.424676071252801,8.099075816228092,6.9418502311249,9.189753069660297,3.4722674621497545,7.3318513939355885,6.801081034665837,8.627607040014801,166.27294407716698,157.27227819807922,174.68975585715975,130.83482867641573,203.755086158836
2012-12-15,7.730905859733403,7.436683530999508,8.102419384636317,6.958664152100617,9.152843231388415,3.469502902891755,7.317711107816111,6.790241742572998,8.58111406344387,166.3383464605955,157.25968066232554,174.65144381215651,131.03616810735807,203.14617849088398
2012-12-22,7.7353789000424875,7.445945263639967,8.104969911821236,6.9752480007078415,9.117595919108313,3.4674965996368616,7.301408831588916,6.778605261213697,8.534584198074436,166.46246915347683,157.26368161883855,174.64367218277306,130.74620604570424,202.44945060885397
2012-12-29,7.738858950395466,7.45245116048804,8.102604806254336,6.989100604607606,9.075895558941317,3.4659373147686745,7.286716028706935,6.76692678772564,8.487698008425925,166.4767137922576,157.14320448870066,174.61967400376025,130.26366278397424,202.24250280973786
2013-01-05,7.743071763075282,7.4586684082216355,8.100163970587529,7.007358127873994,9.035341637395538,3.4640515847687,7.270657438953157,6.7563264736407405,8.440830368785981,166.4262156493642,157.17018827802698,174.6477820487616,129.97438057335273,201.53430488944514
2013-01-12,7.745341633331488,7.46822746647996,8.097157822790496,7.024078537855122,8.993969324563238,3.4630364096883546,7.255065549086858,6.746827823956961,8.394037598415702,166.35628027734367,157.16491079259765,174.64134222105585,129.72146216520193,201.17346980792215
2013-01-19,7.745090424534348,7.475304334918765,8.088120378726092,7.033593584364691,8.954063781246484,3.4631487216317693,7.238692138275499,6.735354320162251,8.343389939401012,166.3384770453064,157.14304007220545,174.66816618940265,129.65695361038016,200.9175877166691
2013-01-26,7.747552558034826,7.479927075138855,8.0798812922673,7.043281617277325,8.910347868980304,3.462048149927229,7.222427769772914,6.724412781828496,8.296732951325998,166.29206400579062,157.07541962992508,174.67585278761823,129.2577821248266,200.53075603025425
2013-02-02,7.745108267162166,7.482661323136455,8.072759147864216,7.052347495248618,8.868371724975091,3.463140743168406,7.205595010577534,6.7145072680811095,8.24961845214042,166.3339197564789,157.09808347218268,174.59348243055945,129.4733554770197,199.75172488755695
2013-02-09,7.739833463686458,7.48391871289836,8.060480422449796,7.059361678001361,8.83230655788363,3.4655009216021755,7.1902883341175805,6.703099424099427,8.20887555815163,166.1518116081637,157.0140311017251,174.56279931879325,129.11731781672646,200.15554142979929
2013-02-16,7.731590456742798,7.486188606373987,8.045551362863984,7.071466275062549,8.78811621025265,3.4691956553749668,7.175734856722354,6.693491852492813,8.17431664134553,166.11005938381808,157.1143727792842,174.62028510198007,129.24985739382478,200.28624821497135
2013-02-23,7.724550128533879,7.484930646541198,8.03072574378718,7.078107785705826,8.74583778329985,3.4723575553277266,7.160028561422654,6.681738462923911,8.132553911994275,166.08610037567175,157.0477824124987,174.61754358264372,129.5345411995847,200.56597544618515
2013-03-02,7.716008144549982,7.483468159731126,8.012714953667869,7.079895384517618,8.67844738592352,3.4762016216501515,7.144754282480232,6.671302849948515,8.093493187750619,165.96276915130733,157.01740244990776,174.59643630090443,129.50094732423753,200.80147699750674
2013-03-09,7.7044736652908306,7.47789290290547,7.987467432326828,7.086378157482102,8.624120186369389,3.4814058903658194,7.129412332569428,6.661255329269973,8.055769754413822,165.92383939767254,156.96471988860597,174.52447665214652,129.39411175792915,200.84818782965718
2013-03-16,7.6914898283814,7.471463691251978,7.961924963193923,7.091593060976821,8.570263610352269,3.487282776605568,7.114545924938801,6.6494333590739,8.016075019355904,165.83081166341697,156.96863579496883,174.5597819383972,129.46171717716723,200.83703573892652
2013-03-23,7.674839962323425,7.460537329265138,7.934059116153788,7.093862729606201,8.516490405255105,3.4948481182435858,7.100118241431687,6.641313010498304,7.972809006285755,165.8060369772212,156.77645825292456,174.53929117806103,129.44438599919957,201.10305231638827
2013-03-30,7.653164823036536,7.4478195891336245,7.903431850887381,7.087629319627655,8.441231599453031,3.5047461579455126,7.0850514837976,6.631417068632456,7.919646787186681,165.78948389940342,156.8483322563543,174.50370089985367,129.60045723930946,200.62117829126333
2013-04-06,7.630309822505998,7.4342244532852275,7.867059560319666,7.081420654819449,8.383399195776441,3.5152438923284923,7.070285363777423,6.620104041271063,7.88733119661101,165.82182882665995,156.92218659301722,174.46986865187594,129.8937342854707,200.4674782599069
2013-04-13,7.603012629995721,7.417282825385732,7.830796703654902,7.072106286245715,8.31673314178013,3.527864720019195,7.055222661560773,6.611123963274903,7.84789098537195,165.73931502150342,156.85512754097113,174.42482508765477,129.9357688671803,199.56636177205655
2013-04-20,7.575188149608563,7.400339944129211,7.789263957500326,7.065396002663163,8.252844627003473,3.5408229436697987,7.039307880985173,6.600766237503601,7.805476585513112,165.7187078726629,156.89141123446004,174.391979142806,129.70197318575458,198.91164313062296
2013-04-27,7.5457764138653864,7.3782848559091345,7.746971009238013,7.058605467188147,8.18144059536009,3.5546242738904814,7.024778739714026,6.589276921294382,7.777291940621774,165.7384074693777,156.8638501104954,174.31074873696704,129.73477492981672,198.65088535188096
2013-05-04,7.514727854977398,7.355435988709449,7.70242446554463,7.050160922534307,8.107719191806073,3.5693108942898304,7.009112977148991,6.578300220128257,7.745623432663412,165.77512588865775,156.77685005848994,174.2279298975867,129.62557486842923,198.53077616320994
2013-05-11,7.479672444269621,7.32968872879214,7.658431896549451,7.038572286791075,8.034160704136983,3.5860393887378383,6.992886208763134,6.566591069360529,7.711604062049654,165.71117282460668,156.75898477781558,174.1662238999429,129.79948421014282,197.74682275740312
2013-05-18,7.442683766297876,7.301880876067479,7.610549162416392,7.023285640869197,7.963686740665814,3.6038613009045646,6.978084018434453,6.555895951899907,7.676712366495407,165.7397780330063,156.82957000150253,174.16159439040888,129.61385934858694,197.38513744448295
2013-05-25,7.406048015534532,7.271920621038507,7.561369693129233,7.005020378116547,7.888919013058694,3.6216886447397867,6.963612401679276,6.544524976871034,7.635717624025538,165.7133837042952,156.79883221288694,174.23285938378535,129.61758794930006,197.05045531689694
2013-06-01,7.366115867061565,7.238743599710503,7.509962429666438,6.989557810566448,7.8109742262149915,3.641322032418132,6.94887833353868,6.533818740103484,7.596558397265321,165.7185615302609,156.7300076027593,174.2622357474722,129.45301202059804,196.70331515965245
2013-06-08,7.323581208130653,7.203910469298854,7.456343056183286,6.972685254438822,7.731664083454323,3.662470483994425,6.934377545400016,6.5224948409694745,7.569932129041364,165.64638449862642,156.77359615688417,174.24665212022342,129.52334518141467,196.79661620945723
2013-06-15,7.280512588696598,7.166432439119542,7.401785201903581,6.94948524604623,7.653231662124969,3.6841362025370303,6.919773545425898,6.5102032036468245,7.53980086512203,165.62479437482824,156.8193845313626,174.21272093898932,129.981771094146,196.71457536501717
2013-06-22,7.234374762951553,7.128414116419564,7.346269217356038,6.9290500440506495,7.579404371960305,3.707632086948854,6.90511619812781,6.498693215048615,7.504208274509247,165.5842856562177,156.82080519919973,174.19020178227132,129.74304101169173,196.78997326290065
2013-06-29,7.187839323639334,7.089172078609861,7.2914616034303865,6.904373065604762,7.501416863434886,3.7316360057977045,6.890544488193005,6.4878807548078505,7.478045329520767,165.58892334091743,156.9074900412022,174.24735950364646,129.9674729399437,196.32833262318871
2013-07-06,7.140135180898746,7.047760497072089,7.234888167084211,6.877469204477915,7.42926224409635,3.756567534818049,6.875771441014994,6.477617276754423,7.452362802241009,165.5715774703695,156.81809855760392,174.2401929429052,130.0083608376373,196.46475844704494
2013-07-13,7.09096670073293,7.005803780239482,7.177836129388235,6.845344936590159,7.354249657205109,3.782615422430006,6.861209697684676,6.466800749078117,7.42603182082886,165.51334089139274,156.85072485169212,174.18097861005594,129.77254767880413,196.57983263353628
2013-07-20,7.0413105420500415,6.9627558135335015,7.1203350895022535,6.816573870616348,7.283748748517821,3.8092908755883714,6.8458103524189,6.456338891840969,7.399352785277317,165.56445841092233,156.90765859691942,174.1981242591413,129.57955469592528,196.33924791885002
2013-07-27,6.990455889087566,6.918834462135868,7.063193453031423,6.784189777192064,7.211173786850871,3.8370029692036303,6.830528163665349,6.445369401518951,7.371311052533975,165.53622895709216,156.91698118680057,174.1665597796377,129.7634110220826,196.1090554245613
2013-08-03,6.939989898247525,6.873422813024397,7.007032725788214,6.749358423081313,7.137927335884415,3.864904761415768,6.81520372379285,6.435327128283888,7.349900300148677,165.52846571476624,156.96161489550227,174.19926673655536,129.80467322582294,196.12446473504875
2013-08-10,6.888752864078534,6.826579027803842,6.950666098207162,6.715279756837055,7.068705664629479,3.8936510757953604,6.79937723877865,6.424893893823864,7.328379442060942,165.52537340880644,157.02640235019038,174.20433012572832,129.8450994966836,196.48334123711805
2013-08-17,6.838643291000933,6.78030220551134,6.8946898775511185,6.676760500686555,7.002790649573964,3.922181471152586,6.7839311437480045,6.414972056701881,7.305859673086565,165.53416167525307,157.07313070222193,174.1792802831353,129.6934961220802,196.4542071216856
2013-08-24,6.787776405973611,6.7337665053027935,6.840924756064235,6.635965136517216,6.937910696604673,3.9515738875084114,6.769529307774327,6.404465155035609,7.285510289487611,165.59009114597723,157.10092219627472,174.1613333189695,129.891364431975,196.1583777268666
2013-08-31,6.737479154882418,6.687104282633347,6.788516019914106,6.592749107659536,6.878700381781179,3.9810735415165404,6.755679768822709,6.39085092495208,7.260555123050287,165.5804521287405,157.06429488814368,174.1662986713863,130.22990330390675,196.52573877680555
2013-09-07,6.687592540376741,6.640710050024284,6.73624132279601,6.553889249894272,6.821848394390875,4.010770668239611,6.741458058804218,6.3786795120051,7.237316640426408,165.58927767364537,157.0051389396245,174.19111035584527,130.3041867334103,196.8002875971929
2013-09-14,6.638948142083816,6.595127129104722,6.685189243622433,6.511317063785483,6.768518444380881,4.040158083174582,6.725709517623567,6.367823727428087,7.219032096124725,165.6442755641816,157.0465453787425,174.18563861850197,130.64660551296834,196.49602219819198
2013-09-21,6.592291726299958,6.549291209237007,6.636574624593641,6.466966613970989,6.71891400735723,4.068751977899256,6.710475163614282,6.358852447332199,7.199058765828894,165.70152635998562,157.11594232898292,174.32193419037364,130.96839312372126,196.46239114298425
2013-09-28,6.546822789348824,6.503888549793281,6.589325406503951,6.423341617681222,6.671309091124041,4.09701023889029,6.695857200782659,6.346857787443389,7.18113159004528,165.7736351481027,157.11341354680872,174.25613092766042,131.3951522378949,196.1392646174565
2013-10-05,6.501872652695793,6.459529563330674,6.543582739388469,6.378689940505107,6.626870113329376,4.125334566326867,6.681525932014625,6.335904328975353,7.160326895329579,165.74809630126634,157.15829235398158,174.24376625550164,131.84952192803513,196.1227586576986
2013-10-12,6.4590209604459226,6.4155366875039945,6.499958404203359,6.334226694820606,6.583050220042006,4.1527036627236065,6.666854881863188,6.326281189154098,7.140230198274346,165.7942974738778,157.1780741017427,174.28041848500632,132.29414365524178,196.3757107492157
2013-10-19,6.417117204458752,6.373048017008504,6.459087529699788,6.2915890248389434,6.543111610612268,4.179820805108928,6.653322475721886,6.3139652515119575,7.122822415320604,165.86008148794218,157.28790294669625,174.25630244202102,132.9529933325778,196.0342293434212
2013-10-26,6.377058795865828,6.3319478503395885,6.419747817249084,6.2471559025027155,6.504839047499755,4.206076948425478,6.637569558895963,6.302660863916247,7.103321044456621,165.88954874107276,157.38924915930733,174.39158797258668,134.15844442584194,195.85482176460926
2013-11-02,6.33865602550131,6.291993023226379,6.381524364332514,6.205397359406404,6.469274676954776,4.231559480762152,6.622883215128663,6.292085543908236,7.086988756225601,165.95886458961849,157.4619216309266,174.37164602303633,134.47499328010318,196.26024282420835
2013-11-09,6.301125286571395,6.253932029320447,6.345473851493828,6.166319389014097,6.433622583161717,4.25676347984154,6.608451056341915,6.2772357355395885,7.068187736167338,166.01810974038688,157.4046973872893,174.4934435616569,134.87021185828993,196.15241873982944
2013-11-16,6.265934765219306,6.217823019218086,6.3123487207657805,6.129614110890233,6.400362042123235,4.280670164392033,6.593115891107349,6.266289672728564,7.05314052088827,166.10569587574454,157.4944704614874,174.4830230837106,135.7271066917134,196.22796874265498
2013-11-23,6.2328423186467035,6.183795916736978,6.279951779696619,6.0936742953336065,6.371497440575082,4.3033978125447305,6.578899874747758,6.255607424161197,7.033897755996949,166.19788397330535,157.58309001624093,174.51033299394098,136.11907021591412,195.96839266519547
2013-11-30,6.201384083113146,6.151414779076368,6.249447260275052,6.0615442201817755,6.343127190932322,4.325227987969985,6.565882457151258,6.242685781559382,7.014880934789106,166.2608239080261,157.73242042950866,174.56569338007188,136.7359626047084,195.82906211302017
2013-12-07,6.1712919090031635,6.121553379703208,6.220708774383668,6.028706405108015,6.315485408239021,4.346318469031549,6.552596047869299,6.23099214577373,6.996899359719755,166.3156260016463,157.88172726208603,174.62656050992265,137.33196008500337,195.5636960250642
2013-12-14,6.143526959748758,6.094250305504232,6.193450326357137,6.000858021424549,6.2883163787063,4.36596114511041,6.537395107428351,6.217017676916658,6.981254766995922,166.39519771529885,158.07966224207445,174.68166406512063,137.68133207177846,195.748582937534
2013-12-21,6.1174591456275635,6.0682639105737275,6.168314822616506,5.973546154163227,6.262756578567367,4.38456544818608,6.523619996289845,6.203985473179292,6.967111613271447,166.49181982115243,158.29941576297585,174.7314663563931,138.53742119771977,195.20457085797614
2013-12-28,6.093741016382583,6.0443996443910315,6.145285593540057,5.949747370628271,6.238340800538281,4.4016311044234095,6.510192075945408,6.191423099184238,6.950074888608977,166.5988909388908,158.43992328111023,174.74770294667107,138.8604626726006,195.1359558705259
2014-01-04,6.071326527579888,6.022224649789374,6.12331575565515,5.926775018250973,6.217331646445387,4.41788131124117,6.497191137011267,6.17863945587364,6.931388151661431,166.6701531956965,158.5529680703341,174.81621056765536,139.7935891769902,194.9510918663581
2014-01-11,6.051379231738045,6.002171017035927,6.102737367859222,5.906767533301297,6.1959640621602405,4.4324440714810365,6.484372254812965,6.163045055112284,6.9176108507276295,166.76093785410671,158.66212150600148,174.83535541601952,140.43510422330172,195.00641624872225
2014-01-18,6.032471640000397,5.983394879786218,6.083710407083849,5.889643992321808,6.176174146909091,4.446336692629949,6.471369602367815,6.1519007846234475,6.900447935042704,166.82286751611178,158.8018211023018,174.91700637432993,140.9552860745797,195.41332309389222
2014-01-25,6.015423521637556,5.966766268451812,6.066756556577643,5.872785010988674,6.158188325850009,4.458937912449599,6.458420327133023,6.140980905442862,6.886215157843366,166.95322964962554,158.9633269045234,175.0530583941377,141.68225488370973,195.7909447973755
2014-02-01,6.000767508699207,5.95096633186107,6.050101827742866,5.85722878577174,6.141532145393746,4.4698282279918855,6.445125979040624,6.129658999033435,6.873138528691331,166.98551085888047,159.0807479599109,175.10022522194865,141.8977642044371,195.88926848233464
2014-02-08,5.986117506512622,5.936627998787241,6.035310468595997,5.843224157992521,6.126533961700447,4.480767370642976,6.432598313712749,6.117079054859557,6.85715584107316,167.1147949422952,159.21111039329267,175.16760667331855,142.2657668889457,195.89058037289266
2014-02-15,5.973801436459119,5.924585273899296,6.022193848171368,5.83237041697853,6.114793626648617,4.490005281667276,6.4194964105877705,6.104270820621602,6.84177063333837,167.15611537879346,159.45090415044777,175.3499467088922,142.6905626281183,196.0128049788559
2014-02-22,5.962618215580434,5.914454875996169,6.010835359488988,5.822280938660266,6.102529850545797,4.498426535163194,6.40631436381287,6.088677938595744,6.826361031643045,167.2785075505925,159.53594414142358,175.42103797194693,143.21392318370306,195.82742895565553
2014-03-01,5.952264639084593,5.90470644489091,6.000368459171654,5.81455192937837,6.0921821850987525,4.506251255494112,6.393849705545265,6.073279718411032,6.811286223547496,167.29595861103164,159.61319697061649,175.489036238209,143.77964208309345,196.11355636604918
2014-03-08,5.943157410891265,5.895491639478209,5.9908722360886095,5.807480831001356,6.082771176735181,4.513156584220725,6.381677827130494,6.061438382501141,6.79888706872386,167.43868559529298,159.72806371005913,175.57723057429877,144.04948570744554,196.23425784150012
2014-03-15,5.935226620588903,5.887851049619147,5.983021034720354,5.800138422036203,6.074729971027194,4.519187171074783,6.369071526040557,6.049701842922323,6.783758982390519,167.53227732194364,159.90283147527913,175.53624508849893,144.24380992907862,196.06572353309426
2014-03-22,5.928284543257306,5.881724455706973,5.975709693611178,5.793459007266952,6.066871585453694,4.5244791819182435,6.356275236484315,6.038072893146365,6.769125569404628,167.67434813701243,160.0080274246609,175.56743695282896,144.21123867893925,196.01350995245505
2014-03-29,5.922030012562622,5.876330754521146,5.968994247766772,5.789540267278287,6.059866041779666,4.529257694255347,6.3448554319759864,6.0265892309078675,6.75702148788837,167.8218515417746,160.11104998276343,175.69670224201639,144.18631301934988,196.08740150134872
2014-04-05,5.916844443518368,5.871212102986094,5.963040606286016,5.7849215230707625,6.053790770468089,4.533227171353257,6.332953262555295,6.016198343902711,6.740547144625992,167.78330135968486,160.22160527721317,175.78008430755685,144.19805173841473,196.43105054094775
2014-04-12,5.912074405626247,5.86759499184473,5.957488637670735,5.780371600817212,6.047665668400337,4.536884714204579,6.320862390757087,6.001398663032659,6.724553179088198,167.89902580990844,160.22240056413088,175.83557520578654,144.3655379815089,196.62070410179902
2014-04-19,5.908046022046891,5.863989819764573,5.9521943184651604,5.776673403288004,6.043099903537047,4.539978175543222,6.309120698835287,5.988938160408804,6.7109251276176,167.91135259536048,160.17336228449165,176.024517598039,144.0216265196611,196.53844802917305
2014-04-26,5.9043514131389285,5.860895272922721,5.9477115053136425,5.772774754154548,6.037819302564206,4.542819036877329,6.296947809485603,5.97659853019791,6.700968204839651,167.87609898581994,160.21623850927162,176.0371109210154,144.19459562655098,196.6438669514136
2014-05-03,5.901455567075747,5.857766597616635,5.9442128658230615,5.7707516951712075,6.032499205263075,4.545048199743384,6.285530833120407,5.96727589762014,6.6873073911573595,167.89928292697346,160.3285543925609,176.070582880672,144.16119547871074,197.3459125107959
2014-05-10,5.897725868573234,5.855489513347168,5.9408437126976095,5.768837744138846,6.029181324388279,4.547922470113538,6.274285757407355,5.95614339353482,6.675415035698662,167.92999368788975,160.36508643114686,176.18361418763624,144.23913709180667,197.94296359990454
2014-05-17,5.894404584899732,5.852387952656494,5.937701665186724,5.76713858744608,6.025187304021922,4.5504850598010655,6.262363416465153,5.943339761334653,6.664971704569746,168.00591629587007,160.4316763259045,176.28148029381958,144.42702127196048,198.22854088865952
2014-05-24,5.891363469097229,5.84969649498934,5.935173423069565,5.765241733657846,6.0218296610547,4.552834015560194,6.250558142098702,5.931282913249864,6.651166487743191,167.9752209172277,160.41444522197583,176.30966248801627,144.38279151827544,198.59967890529916
2014-05-31,5.888748040773102,5.847575120176653,5.931942626562233,5.762925477942682,6.018851024376699,4.554856111574137,6.24003620765296,5.920391527457705,6.6387985762123405,168.05875046783783,160.38946973955456,176.30248586393344,144.31969351578348,199.13324850685717
2014-06-07,5.886007302594448,5.8447184813465025,5.930295984657386,5.7583331557868025,6.016140505387427,4.556977017954298,6.228725436821296,5.909423601608445,6.624591799224299,168.01146990553463,160.40636323184106,176.33887641344631,144.12162467289122,199.29557295874852
2014-06-14,5.883042723755583,5.841720210926756,5.928133916561577,5.757621033762302,6.01304713826209,4.5592733657680125,6.217422572068807,5.899744950045905,6.611768521608696,167.99078587670888,160.333231648858,176.20543710861554,143.9169326789682,199.7843543243121
2014-06-21,5.880497728818391,5.839064200028383,5.925773317163313,5.754762072778925,6.008929308018369,4.561246553944017,6.206400935077189,5.888170886039137,6.598291296354888,167.9194801136892,160.32512283303234,176.2437192032196,143.73467470508967,200.24096563522588
2014-06-28,5.877793953121904,5.8363730253005315,5.92299652304843,5.752204539576339,6.0080503023668435,4.5633447199068335,6.195201094546148,5.87836142446699,6.588636885876466,167.88455142554884,160.20860290642082,176.26901051736343,143.48011601523748,200.75233115117314
2014-07-05,5.87447329294464,5.833257094916443,5.920195254845826,5.748065520657389,6.007486383329265,4.565924239073819,6.185214026428291,5.869026493455613,6.578024906581282,167.91197605229883,160.12009206766405,176.21262200954817,143.52386915779283,200.70852185789835
